Price,Locality,Condition,Text,Transmission,Fuel
2800.0,Attard,Used - Good,"Honda Type R Ep3 K20a2 Turbo ‼️🖤 Too Much Money Spent In The Car, P/e Welcome Honda type r k20a2 turbo 380bhp. Updated Build Specs - 18/7/17 2 3 Engine 4 Stock K20 Engine 5 Clockwise Motion Baffled Sump 6 Full Race Sidewinder Manifold 7 Precision 6262 Turbo T3 Flange 8 Custom 2.5"" TBE 9 TiAL MVR Wastegate with Screamer Pipe 10 TiAL Q BOV 11 Full Race Vertical Flow Intercooler 12 Full Race Charge Piping Kit 13 Tegiwa Aluminium Radiator 14 Billet Boost Block 15 Heat Protected Loom and Piping 16 Turbo Beanie 17 18 Fuel System 19 Skunk 2 Composite Fuel Rail 20 Injector Dynamics 1000cc Injectors 21 Aeromotive Fuel Pressure Regulator 22 Larger Diameter Feed and Return Fuel Lines 23 2 Litre OBP Surge Tank 24 Bosch 044 External Fuel Pump 25 AN Fittings between pump and tank 26 AEM 320LPH in-tank pump 27 28 Gearbox 29 Syncrotech Carbon Synchros 30 MFactory Helical LSD 31 Stock Final Drive 32 Exedy 3 Puck Clutch 33 34 Chassis 35 Hardrace Camber Arms 36 Ultra Racing Front Strut Brace 37 Energy Bush Kit 38 Area Motorsport YellowSpeed Track Coilovers 39 Tegiwa Rear Anti-Rollbar 40 Hardrace Lower Control Arms 41 Hardrace Roll Centre Adjusters 42 Tegiwa Adjustable Steering Arms 43 Tegiwa Rack Raiser 44 Ultra Racing Rear Strut Brace 45 Endlinks Front 46 Endlinks Rear 47 Nipparts Upper Balljoints 48 49 Brakes 50 YellowSpeed 330mm Front Brake Kit Forged 6 Pot Caliper 51 YellowSpeed 300mm Rear Brake Kit 4 Pot Caliper 52 53 54 HEL Braided Lines 55 56 Wheels and Tyres 57 New 17inchj 58 Toyo R888 GG Tyres 255/45/17 Front, 215/45/17 Rear 59 Mugen Replica Wheels 60 Federal RSR-R 215/40/17 Tyres 61 62 Electronics and Interior 63 Hondata K-Pro ECU 64 SpeedFactory 4 Bar Map Sensor 65 Custom Dyno Tune Running 372HP 66 Autometer Wideband Gauge 67 Autometer Oil Pressure Gauge 68 Autometer Boost/Vacuum Gauge 69 Custom Gauge Mount 70 Pioneer Flipout Stereo DVD 71 2KG Firetech Extinguisher Powder 72 OMP TRS FIA Approved Bucket Seat 73 QSP 4 Point FIA Approved Harness 74 75 Exterior 76 Stuke Design Aluminium Splitter 77 Stuke Design Aluminium Diffuser 78 Mugen Adjustable Rear Spoiler 79 Mugen Replica Carbon Fibre Lip 80 81 Fluids and Oils 82 Engine Oil - Liquimoly Racing 10w60 83 Engine Protection - Liquimoly Ceratec 84 Gearbox - Motul Gear 300 75w90 85 Brakes - Motul RBF660 86 Clutch - Motul RBF660 87 Coolant - Motul MoCool   See less",Automatic,Unknown
14000.0,Ħamrun,Used - Fair,Fredu auto parts triq in nassab qormi 99490220 Fredu auto parts triq in nassab qormi 99490220 ,Manual,Unknown
5000.0,Żebbuġ,Used - like new,"2018 Kia sportage Kia Sportage Ta Malta - 2018 Automatic in Excellent Condition with 2 year guarantee remaining. Bought locally from KIA showroom.   Full extras include:  -> Laber Seats -> Sunroof -> Built-in Display GPS   -> Rims  Perfect condition with only 65,000 kilometers.    For further information and viewing call or send on [hidden information].  See less",Automatic,Unknown
1450.0,Qormi,Used - Good,Vauxhall Vivaro / Renault Traffic Very good condition Van 2012 Model With AC Long wheel base Cash Only / No Monthly Payments ,Manual,Unknown
8750.0,Paola,Used - Fair,🇯🇵Japan cars🇯🇵PAOLA CAR CENTRE🔝 79901593 79901587 💥NEW STOCK OF JAPAN CARS NEXT WEEK💥 💥@ PAOLA CAR CENTRE🔝🔝        📞  79901593      79901587 💥ALL JAPAN CARS UNDER 30K MILES 💥ZERO DEPOSIT ACCEPTED See less,Manual,Unknown
10500.0,San Pawl il-Baħar,Used - Fair,"2020 BMW series 2 BMW 220D F44 2 Series snappper-rocks-blue metallic 2020 Leather Dakota grey !!TOP SPEC!! only 42,000 KM  Price: €37,400  M Sports Package M Sports Suspension M Leather Steering Wheel M Aerodynamics Package M Rear Spoiler Panorama Glass Roof Sun Protection Glazing Interior/Outside Mirror With Auto Dip Interior Mirror With Automatic-Dip Child Seat Mount Sports Seat Storage Compartment Package Seat Heating Driver/Passenger M Seat Belts Interior Trim Strips Illuminated Boston Head-Up Display DAB Tuner Harman/Kardon Surround Sound System Connected Drive Services Connected Package Professional Telephony With Wireless Charging WLAN Hotspot Automatic Air Conditioning Cruise Control With Brake Function Adaptive LED Headlight Light Package LED Fog Lights High-Beam Assistant Active Guard Plus Parking Assistance System (Front & Rear Sensors) Rear Parking Camera Sport Automatic Gearbox Tyre Pressure Display Tyre Repair Set M Sports Steering Alarm System Fold-In Outside Mirror High Gloss Shadow Line Headlining Anthracite BMW Light-Alloy Double Spoke 552M JB For more information or viewing appointments, contact Mark on 79300822 , Antoine 99823737 or visit Cars and More in Burmarrad Other vehicles available! See less",Automatic,Unknown
37400.0,Msida,Used - like new,Honda fit hybird Like new ,Manual,Hybrid
13250.0,Gżira,Used - Fair,Renolt Megan station wagon Need vrt and license Call only 99726149 ,Manual,Unknown
1000.0,Birżebbuġa,Used - Fair,"Mitsubishi Outlander 2018 40,000 miles with low licence of €10. Fuel Type is Hybrid and vehicle is in mint condition. The vehicle is always garaged. Contact Number is 99832446. See less",Manual,Hybrid
23500.0,Għargħur,Used - Fair,"C.class 2014,15 40k miles.  c25 From Uk and one owner in Malta. 2014,15 Asking 29k Always in garage. ",Manual,Unknown
29000.0,San Ġiljan,Used - Fair,1995 Fiat ducato Fiat ducato camper . Sleep 6 fridge 3 way . Oven .solar . Batteries.  Domestic generator cost over €3500 . awning hot and cold water.  2 water tanks and much more price negotiable  See less,Manual,Unknown
22500.0,Attard,Used - like new,"BMW F20 M140i Shadow Edition 2018 BMW F20 M140i B58 LCI 2018 Shadow Edition   💶 Price Negotiable  Only 32K Miles!! Sapphire Black Metallic with Black Dakota Leather  3.0LT B58 Petrol Engine Turbo  Automatic ZF8 Transmission w/ Paddle Shifters  Adaptive Suspension  M Performance Braking System 18"" 463M Rims Automatic Dual Climate Control & Cruise Control Harman Kardon Sound System Multifunction M leather steering wheel  Privacy Glass  Rear Parking Sensors  Adaptive auto LED headlights with high beam assist  LED Daytime Running Lights  Keyless Start  2 key fobs  Much More Extras... See less",Automatic,Petrol
39999.0,Qormi,Used - Fair,Cars for parts called 77195286,Manual,Unknown
11111.0,Swieqi,Used - Fair,"2015 BMW X3 auto (low license!) Just In BMW X3 Auto 💎 💥  Mint Condition 🔝 2015/6 ✅  ✔️Price €25500 ✔️Hire Purchase Yes ✔️Auto ✔️Diesel  Extras: ✔️Air Conditioning ✔️Climate Control ✔️Coded Interior ✔️Parking Sensors ✔️Bluetooth ✔️Alloy Wheels ✔️SatNav & Drive Mods and more…  Not to be missed 👌  Available at Alan Motors, Zebbug road Attard.  Contact 77333322 or 20994723  https://www.facebook.com/alanmotorsmalta  http://alanmotors.com.mt/ See less",Manual,Diesel
1600.0,Balzan,Used - Fair,"Mercedes B Class Mercedes B Class. 2013, B180. 245G/M24CP2/HZAAB522. Single owner. Bought directly from Kinds, local Mercedes sole agent. Full service history available. Serviced yearly at Kinds. 36000 km. Always garaged. Immaculate pristine condition. Asking price : 12500 ......Open to negotiation. See less",Manual,Unknown
12500.0,Marsa,Used - Fair,"Kia Picanto Kia Picanto, pop orange, almost brand new. Only 324km as seen in the photo. In immaculate condition. Must be seen. Remote central locking, blue tooth, electric front windows, engine 1.0 petrol, manual, air condition, power steering and many more features. Always garaged, on the road since October 2022. Original price €14,900. Car is being sold as garage rent has been increased and cannot afford to keep it and don't want to leave a brand new car outside.  If interested kindly send pm. Thanks See less",Manual,Unknown
12500.0,Swieqi,Used - Fair,"2013 Suzuki swift Suzuki Swift White 1 Owner  Bought new from Suzuki in Malta New Tires  Serviced in January 2023 1300 cc Manual  Petrol 5 doors 2012 Model bought in June 2013 45,000 miles   Contact me on +356 79262480 (WhatsApp/call) See less",Manual,Petrol
8000.0,Attard,Used - Fair,Pedal cars. Pedal cars. ,Manual,Unknown
6000.0,Żabbar,Used - Fair,"Renault Megane II 15dci CONVERTABLE Renault Megane II 15 dci CONVERTABLE full extras including full leather interior, panoramic roof, electric mirrors, climate control ice cold etc. Limited edition Karman version. Fully serviced including timing belt kit, new battery and more. It is highly economical and a must have car.  Bargain not to miss!!!  P/E with Honda Shadow 750 ACE may also be considered. See less",Manual,Electric
4250.0,San Ġiljan,Used - like new,"2009 Volvo c30 d2 Volvo C30 D2 FULLY SERVICED 1.6 D2 R-Design Sports Coupe Euro 3dr Manual 81,000 km Diesel Cruise control , rear parking sensors, Heated seats, Auto folding wing mirrors, white leather seats. Licence till July 2023 NOT A CAR DEALER serviced See less",Manual,Diesel
7699.0,Luqa,Used - Fair,1997 Opel corsa mpv Call on 99353687 ,Manual,Unknown
2300.0,Żabbar,Used - like new,Triumph Spitfire Triumph Spitfire 15 petrol In very good condition  €12500 77886690 ,Manual,Petrol
12500.0,Marsaskala,Used - Fair,1955 Rover p4 1955 Rover P4. Unfinished project  ,Manual,Unknown
1800.0,Birżebbuġa,Used - like new,"Range Rover Velar HSE D240 Only one in malta  48,000 Kilometers ",Manual,Unknown
1700.0,Għaxaq,Used - Fair,Skoda roamster Cheap licence only 117 euros parking sensors full extras 67.729 miles ,Manual,Unknown
4899.0,Luqa,Used - Fair,Sirion 2005 - 240eu license paid Mint condition inside out 1.3L manual Only 87k Vrt passed till Nov 2025 1 owner Full extras New tyres X2 keys Part exchange accepted Price reduced to 3800eu 77331890 See less,Manual,Unknown
3800.0,San Ġwann,Used - Good,1992 Toyota starlet ep82 gt turbo (genuine) Genuine Toyota Starlet EP82 GT Turbo  Sole owner since 2014  Some modifications: Fully sprayed Personal steering Toyota LSD Gearbox (equal shaft) Prosport FPR Aftermarket front mout intercooler TD04 Turbo 330cc injectors Ksport Coilovers Full WEPR Manifold Tial Wastegate Full exhaust See less,Manual,Unknown
13000.0,Żebbuġ,Used - Fair,Fiat Punto 2002 99015068 ,Manual,Unknown
1450.0,Birkirkara,Used - Good,Subaru Impreza Local license Body needs some attention. Engine in perfect working condition  Ideal for someone building a project car Message for more details   See less,Manual,Unknown
2500.0,Żabbar,Used - like new,Nissan Qashqai Nissan Qashqai  Year 2011 Low mileage   1 year licence paid  New Battery  New tyres  Full extras  Leader seats  Parking sensors   Manual Gearbox  15 Diesel  Good condition  Like New  Good price  P/E  OK 8800 Negotiable  99462491 See less,Manual,Diesel
8800.0,Mosta,Used - Fair,Ford Mustang 2023 GT FastBack V8 Ford Mustang 2023 GT Fastback V8 Brand New First Registration ,Manual,Unknown
3000.0,Swieqi,Used - Fair,Camaro z28 5.7ltr v8 Local car Low license 500euro max Only 8000 miles !! One owner Prize negotiabl .. ,Manual,Unknown
25000.0,Balzan,Used - Good,Toyota fun cargo Cheap license €115 Very well good condition and spaces car . you can used as a car or a van  Call 🤙 99828875  / 79821628 See less,Manual,Unknown
3400.0,Marsa,Used - Fair,Mitsubishi lancer ta 1980 mob 99011563,Manual,Unknown
1000.0,Fgura,Used - Fair,E55 W210 V8 Petrol Auto 79871356 Needs minor fixes  Location fgura  Auction price starts 32k  ,Manual,Petrol
32000.0,Mġarr,Used - Fair,mercedes w124 station wagon for parts w124 ,Manual,Unknown
12435.0,San Pawl il-Baħar,Used - Fair,Subaru wrx 2002 Price is negotiable. 6 speed  sti dccd gearbox Engine with forged pistons..  More extra... For more info please call on 99429729 See less,Manual,Unknown
9000.0,Żabbar,Used - Fair,"2003 Toyota mrs spyder Toyota MRS/MR2 Spyder Facelift 2003, Old License Scheme (232 Yearly), Red Top & Interior, 6 Speed Manual, Tires Changed Last December, Only 1 Previous Owner, Call On 77009406 For more info. See less",Manual,Unknown
6000.0,Fgura,Used - like new,Golf mk4 25th anniversary 79613562 Just serviced ,Manual,Unknown
5100.0,Qormi,Used - Good,Hyundai i10 ta malta 9914 6686 Hyundai i10  2011/2012 Full extras  In very good condition  Manual very economic  155km 2 years vrt X4 new tyres See less,Manual,Unknown
4200.0,Swieqi,Used - Fair,"2006 Daihatsu Sirion 2006 50k miles 1 year license Daihatsu Sirion 2006 Petrol 1.0 Manual 50k Miles only Inside and out great condition. 2 Keys Just did service, sit and drive License paid till March 2024, vrt paid for 2 years All 4 electric windows, Ice cold AC See less",Manual,Electric
3999.0,Żebbuġ,Used - Good,Toyota passo ✅ 10cc ✅ Automatic ✅ Super economical ✅ Very good condition ✅ Full extras ✅ Everything paid ✅ Part exchange considered  📞 99939446 📞 See less,Automatic,Unknown
9700.0,Luqa,Used - Fair,Bmw X1 Bmw X1 2011 160000 km Low license ,Manual,Unknown
6300.0,Santa Venera,Used - like new,"Mazda Demio 2008 (Automatic one owner low kms) Mazda Demio 2008 13 Petrol Automatic Full Extras Inclus : Allow whells, folding mirors, 2 keys , rear parking sensors, service ready, low kms 118,000 , one owner  💯 Like new condition 😉 price 6,300 ewro mob 99024426 See less",Automatic,Petrol
5200.0,Birżebbuġa,Used - Fair,"2008 Toyota Ist Urban Voyager toyota ist urban voyager oyota Ist Urban Voyager in mint condition Petrol 1.2L Automatic Full Extras with 10 inch radio with GPS, Blue tooth and Wifi ( bought from Germany ) with Blind Spot Rear Radar System Registered in Malta in 2012 Must be seen  Serious buyers please  Tel: 7740 2020 See less",Automatic,Petrol
3000.0,Mosta,Used - Fair,"2006 Ford escort Clean Ford Focus Wagon that is very fuel efficient (Turbo Diesel) Rare Turbo Diesel Engine with 150,000miles (242,000 km) Excellent running condition.  Large enough vehicle for luggage and carrying 5 passengers comfortably.  Please call 27432164 $3000 Price is Firm See less",Manual,Diesel
2000.0,Marsa,Used - Fair,1970 Toyota corronna Toyota corronna  1970 Manual 20diesel engine Rear whell drive (rwd) Welldid diff (No time westers) ,Manual,Diesel
3200.0,San Ġwann,Used - Good,Golf Mk4 Very Good Condition Golf mk4  Fuel: petrol  Engine:14 Year:2001 Licenzja:€114 Milage:144k km Transmission: manual  Very good condition   Available at premier cars zebbug  Terms directly with us no bank loans  For more info call 77090977  See less,Manual,Petrol
9000.0,Żabbar,Used - like new,Toyota Auris Mob number 77487303 Hybrid 2014  Ta malta 1 owner  Automatic Full extras   ,Automatic,Hybrid
12950.0,Balzan,Used - Fair,"2018 Citroën c3 1.2 petrol hatchback manual - ta'malta Looking for a stylish and funky car? Look no further than this 2018 Citroen C3 subcompact hatchback car that offers a unique and modern design with a bold front fascia and equipped with a 1.2-liter three-cylinder PureTech petrol engine that produces 82 horsepower. It has a comfortable, spacious cabin and also offers a smooth and comfortable ride with decent handling and good fuel economy. Overall, the 2018 Citroen C3 is a stylish and practical car that offers good value for money.  This 2018 Citroen C3 is in excellent condition, with low mileage and a clean title. Don't miss out on this opportunity to own a stylish and practical car at a great price. Contact us today to schedule a test drive!  💥 Low License of €153 Paid till Jan 2024 💥 💥 Powerful and Economical 💥 💥 A/C Air Condition 💥 💥 Power windows 💥  ✔️ Excellent Inside & Out Condition ✔️ Registered New in Malta in 2018 ✔️ Low Mileage - 34,000km only! ✔️ P/X Trade-in Welcome ✔️ Monthly Payments Accepted  #Citroen #C3 #Pure #Petrol #LiacoUsedCars 🤝   For pricing or further requests, please contact our sales department on: 💬 Private Message (PM) 📧 [hidden information] 📲 79418111 (Or WhatsApp: https://wa.me/35679418111) ☎️  21418111  📍  Liaco Limited (Subaru Showroom), Triq il-Mosta, Lija 🏬 See less",Manual,Unknown
1400.0,Birżebbuġa,Used - like new,Mercedes A Class 160 Manual Petrol  License 339 max  72k miles Good condition  Ac  Electric window  Priced to sell ,Manual,Electric
4500.0,Birgu,Used - Good,Toyota Yaris 2007 England Imports 13 petrol manual  ,Manual,Petrol
3333.0,Gżira,Used - Fair,HYNDAI COUPE TIBURON 2.0 SE YOM 2005 BEST UNIQUE DESIGN FULL LEATHER FAST LIKE A BULLET ,Manual,Unknown
3000.0,Għaxaq,Used - Fair,Peugot 308 Peugeot 308  16 HDI DIESEL  low license  Manual  Mint condition  New tyres  and new key Pioneer radio  Call 79520001 no messages  Very economical since hdi engine  License max 360 euro   Must sell ASAP  See less,Manual,Diesel
8500.0,Sliema,Used - Fair,2005 Mercedes-Benz slk-class Treat yourslf to driving the convertible car with opened roof along the mediterrian coast.  The car has ingine 3498 C.C.  Price is negotiable Do not hesitate to contact  +351 918 862 525 Joao   See less,Manual,Unknown
12345.0,Żabbar,Used - like new,Classic cars for sale Classic cars for sale. Part of my own collection as want to downsize. For further details call on 79729819 See less,Manual,Unknown
13000.0,Santa Venera,Used - Good,AutoGama SUZUKI IGNIS HYBRID MZ YEAR 2016/17 Km 48k 360 Camera As New Cond Mob 99454164 AUTOGAMA JAPAN CAR IMPORT MOB 99454154 MAKE : SUZUKI IGNIS HYBRID MZ         Model : IGNIS HYBRID MZ  YEAR : 2016/17 KM : 48355 💯% Genuine KM GREAT : 4.5 BODY TYPE : H/BACK COLOUR : ORANGE/BLACK ENGINE : 1240cc FULL : PETROL HYBRID TRANSMISSION : AUTO T/ T TWO KEYS TWO YEAR GARANTI ON ENGIEN AND GEARBOX 👌 TOP OF THE REANG 💯 JAPAN IMPORT 🇯🇵 LIKE NEW CONDITION 🇯🇵 FULL EXTRAS 360 CAMERA See less,Manual,Hybrid
